Title: a berkeley spice3 compatible circuit
Date: Fri Apr  4 03:30:31  2025
Plotname: AC Analysis
Flags: complex
No. Variables: 8
No. Points: 41      
Variables:
	0	frequency	frequency	grid=3
	1	v(vcc)	voltage
	2	v(1)	voltage
	3	v(base)	voltage
	4	v(coll)	voltage
	5	v(emit)	voltage
	6	i(vin)	current
	7	i(vcc)	current
Values:
	-2.443040038729048e-05,-3.004233451791100e-05
	-3.824202554535793e-04,-4.702664327490216e-04
20		1.000000000000001e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	5.117374662607570e-01,4.998622129004928e-01
	-1.937324041924099e+00,-1.892366978281905e+00
	5.017172543664794e-01,4.900745275707397e-01
	-3.140726911710654e-05,-3.067843978036692e-05
	-4.916323796769049e-04,-4.802236799945604e-04
21		1.258925411794169e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	6.242144890535991e-01,4.843250568669283e-01
	-2.363136992484150e+00,-1.833546766920611e+00
	6.119918908266243e-01,4.748416009633072e-01
	-3.831041058563773e-05,-2.972486558845503e-05
	-5.996904172848870e-04,-4.652969460776413e-04
22		1.584893192461115e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	7.247191855328853e-01,4.466556701234594e-01
	-2.743625382826846e+00,-1.690938860730148e+00
	7.105286283005807e-01,4.379098096901389e-01
	-4.447876498212746e-05,-2.741295245930056e-05
	-6.962464960489905e-04,-4.291075101526495e-04
23		1.995262314968882e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	8.066689798421299e-01,3.949102895628162e-01
	-3.053869047231782e+00,-1.495042377810594e+00
	7.908737828134250e-01,3.871776433495846e-01
	-4.950833466122239e-05,-2.423714220504978e-05
	-7.749766556456253e-04,-3.793950965429858e-04
24		2.511886431509584e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	8.686445004573172e-01,3.377887391293188e-01
	-3.288494561317914e+00,-1.278792913460439e+00
	8.516357752236910e-01,3.311745766637316e-01
	-5.331200740939311e-05,-2.073137601606986e-05
	-8.345172886666868e-04,-3.245177314447168e-04
25		3.162277660168384e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.128979424395424e-01,2.819845547706335e-01
	-3.456028233840482e+00,-1.067530703585508e+00
	8.950227008866146e-01,2.764630810150349e-01
	-5.602800897920154e-05,-1.730646157933641e-05
	-8.770321061757282e-04,-2.709059758844751e-04
26		3.981071705534978e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.432170651322920e-01,2.314273820780891e-01
	-3.570809677833445e+00,-8.761325109445446e-01
	9.247481519139890e-01,2.268958565216258e-01
	-5.788880852699260e-05,-1.420357614834142e-05
	-9.061600544341758e-04,-2.223350879598716e-04
27		5.011872336272731e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.634055414288956e-01,1.877639586635098e-01
	-3.647238751485238e+00,-7.108325172742102e-01
	9.445413223679449e-01,1.840873964104774e-01
	-5.912785188401869e-05,-1.152378625573060e-05
	-9.255553680434643e-04,-1.803871084323931e-04
28		6.309573444801943e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.765943664787123e-01,1.511879950285563e-01
	-3.697168704905379e+00,-5.723640673787898e-01
	9.574719001125538e-01,1.482276181831267e-01
	-5.993730009719088e-05,-9.278980649656194e-06
	-9.382260319519768e-04,-1.452481373263272e-04
29		7.943282347242829e+00,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.851033713587226e-01,1.211392549770770e-01
	-3.729381901737235e+00,-4.586062318295843e-01
	9.658142921538948e-01,1.187672554976277e-01
	-6.045952999788195e-05,-7.434775510011525e-06
	-9.464007359626269e-04,-1.163799489449944e-04
30		1.000000000000002e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.905489054398017e-01,9.675624719785539e-02
	-3.749997480607156e+00,-3.662975964461468e-01
	9.711531985030459e-01,9.486168570306815e-02
	-6.079374307714020e-05,-5.938297847740324e-06
	-9.516323264858983e-04,-9.295489815523857e-05
31		1.258925411794170e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.940158907563481e-01,7.712522077901655e-02
	-3.763122714637452e+00,-2.919789038423801e-01
	9.745522975892563e-01,7.561504983092165e-02
	-6.100652511488599e-05,-4.733467303893860e-06
	-9.549631012558857e-04,-7.409513339282012e-05
32		1.584893192461116e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.962159256045652e-01,6.139833203275645e-02
	-3.771451556447033e+00,-2.324404066996476e-01
	9.767092540685688e-01,6.019610562275984e-02
	-6.114154959736107e-05,-3.768248495824742e-06
	-9.570767013713987e-04,-5.898612096163337e-05
33		1.995262314968884e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.976090715727824e-01,4.883863110769438e-02
	-3.776725696716374e+00,-1.848921770589815e-01
	9.780751211707237e-01,4.788233327024780e-02
	-6.122705224906826e-05,-2.997412016201347e-06
	-9.584151135705219e-04,-4.691986421686704e-05
34		2.511886431509585e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.984900938761430e-01,3.882816384216667e-02
	-3.780061050881946e+00,-1.469947781327145e-01
	9.789388923819807e-01,3.806787862793928e-02
	-6.128112392918580e-05,-2.383031674473273e-06
	-9.592615223643017e-04,-3.730268711355642e-05
35		3.162277660168386e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.990467824900394e-01,3.085950236700686e-02
	-3.782168549954561e+00,-1.168272010534255e-01
	9.794846806060521e-01,3.025524965334722e-02
	-6.131529002071479e-05,-1.893964697841349e-06
	-9.597963398557562e-04,-2.964709755413134e-05
36		3.981071705534981e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.993983487635820e-01,2.452120005643463e-02
	-3.783499501543939e+00,-9.283180055836449e-02
	9.798293629424433e-01,2.404105616104463e-02
	-6.133686697627039e-05,-1.504959046431074e-06
	-9.601340938313229e-04,-2.355781378363168e-05
37		5.011872336272734e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.996202994267610e-01,1.948220728545853e-02
	-3.784339757308364e+00,-7.375529651885099e-02
	9.800469676414868e-01,1.910073073148455e-02
	-6.135048893023855e-05,-1.195696949220400e-06
	-9.603473245206974e-04,-1.871679241915849e-05
38		6.309573444801948e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.997603915593092e-01,1.547743610828119e-02
	-3.784870114912338e+00,-5.859412502863036e-02
	9.801843166626831e-01,1.517437604406831e-02
	-6.135908691572568e-05,-9.499089536043129e-07
	-9.604819127285963e-04,-1.486936026164292e-05
39		7.943282347242835e+01,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.998488039249224e-01,1.229525171862200e-02
	-3.785204824431962e+00,-4.654708385931920e-02
	9.802709978463995e-01,1.205450126426442e-02
	-6.136451311791562e-05,-7.546062288765060e-07
	-9.605668515586898e-04,-1.181219719033153e-05
40		1.000000000000003e+02,1.402234104579254e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.999045964026624e-01,9.767010570856395e-03
	-3.785416042323186e+00,-3.697572611774574e-02
	9.803256978646541e-01,9.575765016356069e-03
	-6.136793731387275e-05,-5.994384810435738e-07
	-9.606204520675595e-04,-9.383285309098038e-06
